LAT;;;;;10.8486;10.8486;10.8486;10.8486;10.8486
LON;;;;;106.772;106.772;106.772;106.772;106.772
ASL;;;;;29.0000;29.0000;29.0000;29.0000;29.0000
CITY;;;;;Thủ Đức;Thủ Đức;Thủ Đức;Thủ Đức;Thủ Đức
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative Humidity;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;%;mm;km/h;°
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;7;7;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;09;21;03;00;25.31;86.00;0.00;0.36;360.00
2018;09;21;04;00;25.20;87.00;0.00;1.08;360.00
2018;09;21;05;00;25.03;87.00;0.00;1.44;360.00
2018;09;21;06;00;25.05;90.00;0.00;1.44;360.00
2018;09;21;07;00;26.70;84.00;0.00;1.61;296.57
2018;09;21;08;00;28.46;76.00;0.10;3.42;288.43
2018;09;21;09;00;28.97;76.00;1.00;3.42;288.43
2018;09;21;10;00;27.87;78.00;0.90;4.51;298.61
2018;09;21;11;00;27.98;78.00;0.50;4.21;289.98
2018;09;21;12;00;28.09;77.00;1.30;3.26;276.34
2018;09;21;13;00;28.09;77.00;0.80;3.55;246.04
2018;09;21;14;00;28.11;77.00;0.70;4.10;232.13
2018;09;21;15;00;28.04;78.00;0.70;4.10;217.87
2018;09;21;16;00;27.64;82.00;0.80;4.02;206.57
2018;09;21;17;00;27.96;82.00;0.90;4.10;195.26
2018;09;21;18;00;27.18;85.00;0.70;4.69;184.40
2018;09;21;19;00;27.50;79.00;0.00;1.14;251.57
2018;09;21;20;00;27.17;80.00;0.00;1.80;216.87
2018;09;21;21;00;26.81;82.00;0.00;1.48;194.04
2018;09;21;22;00;26.39;83.00;0.00;1.84;168.69
2018;09;21;23;00;26.02;85.00;0.00;1.48;165.96
2018;09;22;00;00;25.60;87.00;0.00;1.48;165.96
2018;09;22;01;00;25.26;88.00;0.00;1.30;146.31
2018;09;22;02;00;24.87;90.00;0.00;1.02;135.00
2018;09;22;03;00;24.63;91.00;0.00;1.14;108.43
2018;09;22;04;00;24.40;92.00;0.00;1.44;90.00
2018;09;22;05;00;24.21;93.00;0.00;1.84;78.69
2018;09;22;06;00;24.26;94.00;0.00;1.84;78.69
2018;09;22;07;00;26.08;88.00;0.00;1.61;63.43
2018;09;22;08;00;26.96;82.00;0.20;1.94;68.20
2018;09;22;09;00;28.37;76.00;0.10;2.62;74.05
2018;09;22;10;00;28.39;74.00;0.00;2.55;81.87
2018;09;22;11;00;29.01;70.00;0.00;2.52;90.00
2018;09;22;12;00;29.40;68.00;0.00;2.19;99.46
2018;09;22;13;00;29.57;68.00;0.10;2.19;99.46
2018;09;22;14;00;29.34;68.00;0.30;2.28;108.43
2018;09;22;15;00;29.12;69.00;0.40;2.55;135.00
2018;09;22;16;00;28.68;73.00;0.80;2.41;153.43
2018;09;22;17;00;28.53;78.00;0.30;2.97;165.96
2018;09;22;18;00;27.53;81.00;0.40;3.32;167.47
2018;09;22;19;00;26.45;84.00;0.00;2.31;128.66
2018;09;22;20;00;26.12;85.00;0.00;1.80;126.87
2018;09;22;21;00;25.92;86.00;0.00;1.80;126.87
2018;09;22;22;00;25.56;88.00;0.00;1.30;123.69
2018;09;22;23;00;25.44;89.00;0.00;1.61;116.57
2018;09;23;00;00;25.30;89.00;0.00;1.94;111.80
2018;09;23;01;00;25.07;91.00;0.00;2.55;98.13
2018;09;23;02;00;24.79;92.00;0.00;3.26;96.34
2018;09;23;03;00;24.60;93.00;0.00;3.62;95.71
2018;09;23;04;00;24.41;93.00;0.00;3.96;90.00
2018;09;23;05;00;24.22;94.00;0.00;3.98;84.81
2018;09;23;06;00;24.27;96.00;0.00;4.21;70.02
2018;09;23;07;00;25.69;91.00;0.00;3.22;63.43
2018;09;23;08;00;27.33;83.00;0.00;3.67;78.69
2018;09;23;09;00;28.94;75.00;0.00;3.67;101.31
2018;09;23;10;00;28.57;72.00;0.00;2.62;105.95
2018;09;23;11;00;28.96;68.00;0.00;3.24;90.00
2018;09;23;12;00;29.16;67.00;0.00;3.24;90.00
2018;09;23;13;00;29.23;66.00;0.10;2.97;104.04
2018;09;23;14;00;29.18;67.00;0.20;3.10;125.54
2018;09;23;15;00;29.00;69.00;0.30;3.05;135.00
2018;09;23;16;00;28.32;75.00;0.10;1.80;143.13
2018;09;23;17;00;28.19;78.00;0.20;1.94;158.20
2018;09;23;18;00;27.44;82.00;0.00;1.80;180.00
2018;09;23;19;00;27.11;83.00;0.00;4.21;160.02
2018;09;23;20;00;26.63;85.00;0.00;4.21;160.02
2018;09;23;21;00;26.25;87.00;0.00;3.76;163.30
2018;09;23;22;00;25.90;89.00;0.00;3.42;161.57
2018;09;23;23;00;25.63;90.00;0.00;2.97;165.96
2018;09;24;00;00;25.37;91.00;0.00;2.55;171.87
2018;09;24;01;00;25.03;93.00;0.00;2.90;172.87
2018;09;24;02;00;24.64;93.00;0.00;2.52;180.00
2018;09;24;03;00;24.50;94.00;0.00;1.44;180.00
2018;09;24;04;00;24.51;94.00;0.00;0.36;180.00
2018;09;24;05;00;24.46;94.00;0.00;0.00;180.00
2018;09;24;06;00;24.57;94.00;0.00;0.36;90.00
2018;09;24;07;00;25.88;89.00;0.00;0.36;180.00
2018;09;24;08;00;26.38;86.00;0.50;4.21;199.98
2018;09;24;09;00;26.42;83.00;0.40;5.82;201.80
2018;09;24;10;00;26.74;82.00;0.10;5.01;201.04
2018;09;24;11;00;27.10;79.00;0.20;3.40;212.01
2018;09;24;12;00;27.18;79.00;0.20;2.55;225.00
2018;09;24;13;00;27.98;76.00;0.20;1.94;248.20
2018;09;24;14;00;27.39;77.00;0.20;2.19;260.54
2018;09;24;15;00;27.26;77.00;0.30;2.19;260.54
2018;09;24;16;00;27.16;78.00;0.30;2.62;285.95
2018;09;24;17;00;27.17;80.00;0.00;2.55;315.00
2018;09;24;18;00;26.25;84.00;0.00;3.62;354.29
2018;09;24;19;00;25.61;87.00;0.00;4.32;360.00
2018;09;24;20;00;25.33;89.00;0.00;3.96;360.00
2018;09;24;21;00;25.14;90.00;0.00;3.60;360.00
2018;09;24;22;00;24.81;91.00;0.00;4.32;360.00
2018;09;24;23;00;24.42;93.00;0.00;4.68;360.00
2018;09;25;00;00;24.06;95.00;0.00;4.68;360.00
2018;09;25;01;00;23.79;96.00;0.00;4.68;360.00
2018;09;25;02;00;23.48;97.00;0.00;5.05;4.09
2018;09;25;03;00;23.27;98.00;0.00;5.45;7.59
2018;09;25;04;00;23.20;97.00;0.00;5.86;10.62
2018;09;25;05;00;23.01;97.00;0.00;6.29;13.24
2018;09;25;06;00;22.98;96.00;0.00;6.38;16.39
2018;09;25;07;00;23.69;94.00;0.00;5.94;14.04
2018;09;25;08;00;26.32;86.00;0.00;6.48;360.00
2018;09;25;09;00;27.88;78.00;0.00;9.45;342.26
2018;09;25;10;00;28.44;72.00;0.00;11.75;319.97
2018;09;25;11;00;27.75;74.00;0.20;12.50;311.50
2018;09;25;12;00;27.60;75.00;0.10;13.18;304.99
2018;09;25;13;00;29.02;72.00;0.00;12.98;303.69
2018;09;25;14;00;28.51;71.00;0.00;12.78;302.35
2018;09;25;15;00;29.00;69.00;0.00;12.48;303.23
2018;09;25;16;00;29.03;69.00;0.00;11.68;303.69
2018;09;25;17;00;28.39;71.00;0.00;10.59;305.31
2018;09;25;18;00;26.92;77.00;0.00;7.59;301.43
2018;09;25;19;00;26.47;80.00;0.00;6.49;289.44
2018;09;25;20;00;26.14;82.00;0.00;5.48;293.20
2018;09;25;21;00;25.90;83.00;0.00;4.69;302.47
2018;09;25;22;00;25.67;84.00;0.00;3.83;311.19
2018;09;25;23;00;25.44;85.00;0.00;3.32;319.40
2018;09;26;00;00;25.14;86.00;0.00;2.74;336.80
2018;09;26;01;00;24.83;88.00;0.00;3.24;360.00
2018;09;26;02;00;24.34;90.00;0.00;3.62;5.71
2018;09;26;03;00;23.92;92.00;0.00;3.62;5.71
2018;09;26;04;00;23.61;94.00;0.00;3.67;11.31
2018;09;26;05;00;23.36;95.00;0.00;3.67;11.31
2018;09;26;06;00;23.35;97.00;0.00;3.08;20.56
2018;09;26;07;00;25.85;85.00;0.00;1.94;338.20
2018;09;26;08;00;27.33;79.00;0.10;4.83;296.57
2018;09;26;09;00;28.09;75.00;0.10;6.79;302.01
2018;09;26;10;00;28.57;73.00;0.10;8.59;303.02
2018;09;26;11;00;29.06;71.00;0.00;9.39;302.47
2018;09;26;12;00;29.39;68.00;0.00;9.51;299.48
2018;09;26;13;00;30.06;66.00;0.00;9.18;295.56
2018;09;26;14;00;30.24;64.00;0.00;8.89;291.37
2018;09;26;15;00;30.01;64.00;0.00;7.97;288.43
2018;09;26;16;00;29.74;65.00;0.00;6.99;281.89
2018;09;26;17;00;29.54;66.00;0.00;5.45;277.59
2018;09;26;18;00;28.50;69.00;0.00;3.96;270.00
2018;09;26;19;00;28.73;70.00;0.00;5.09;261.87
2018;09;26;20;00;28.28;73.00;0.00;3.76;253.30
2018;09;26;21;00;27.93;74.00;0.00;3.08;249.44
2018;09;26;22;00;27.42;77.00;0.00;2.74;246.80
2018;09;26;23;00;27.02;79.00;0.00;2.28;251.57
2018;09;27;00;00;26.61;81.00;0.00;2.19;260.54
2018;09;27;01;00;26.22;82.00;0.00;1.84;258.69
2018;09;27;02;00;26.25;84.00;0.00;1.44;270.00
2018;09;27;03;00;26.15;84.00;0.00;1.44;270.00
2018;09;27;04;00;26.03;85.00;0.00;1.44;270.00
2018;09;27;05;00;25.68;85.00;0.00;1.48;284.04
2018;09;27;06;00;25.36;90.00;0.00;1.30;326.31
2018;09;27;07;00;26.83;84.00;0.00;2.16;270.00
2018;09;27;08;00;28.47;78.00;0.00;4.33;265.24
2018;09;27;09;00;28.68;74.00;0.00;4.21;289.98
2018;09;27;10;00;29.09;70.00;0.00;3.83;311.19
2018;09;27;11;00;29.41;68.00;0.00;3.32;310.60
2018;09;27;12;00;29.64;67.00;0.00;2.90;299.74
2018;09;27;13;00;29.74;67.00;0.00;3.10;305.54
2018;09;27;14;00;29.74;66.00;0.00;3.40;302.01
2018;09;27;15;00;29.61;67.00;0.00;4.20;300.96
2018;09;27;16;00;29.37;68.00;0.00;3.42;288.43
2018;09;27;17;00;29.32;68.00;0.00;3.42;288.43
2018;09;27;18;00;28.36;71.00;0.00;3.26;276.34
2018;09;27;19;00;27.86;78.00;0.00;3.67;281.31
2018;09;27;20;00;27.47;79.00;0.00;3.32;282.53
2018;09;27;21;00;27.15;80.00;0.00;2.28;288.43
2018;09;27;22;00;26.79;81.00;0.00;1.80;306.87
2018;09;27;23;00;26.47;82.00;0.00;1.30;326.31
2018;09;28;00;00;26.16;83.00;0.00;1.08;360.00
2018;09;28;01;00;25.80;85.00;0.00;1.44;360.00
2018;09;28;02;00;25.42;86.00;0.00;1.80;360.00
2018;09;28;03;00;25.07;88.00;0.00;1.94;21.80
2018;09;28;04;00;24.74;89.00;0.00;1.94;21.80
2018;09;28;05;00;24.46;91.00;0.00;1.80;36.87
2018;09;28;06;00;24.41;92.00;0.00;2.31;51.34
2018;09;28;07;00;26.30;86.00;0.00;0.00;180.00
2018;09;28;08;00;28.17;78.00;0.00;3.60;233.13
2018;09;28;09;00;29.30;71.00;0.00;2.74;246.80
2018;09;28;10;00;30.38;66.00;0.00;1.48;255.96
2018;09;28;11;00;29.90;66.00;0.00;0.80;206.57
2018;09;28;12;00;31.67;60.00;0.00;1.08;180.00
2018;09;28;13;00;30.44;62.00;0.20;1.14;161.57
2018;09;28;14;00;30.55;62.00;0.30;1.80;143.13
2018;09;28;15;00;30.36;63.00;0.30;2.60;146.31
2018;09;28;16;00;30.08;65.00;0.30;2.31;141.34
2018;09;28;17;00;29.50;72.00;0.10;1.80;143.13
2018;09;28;18;00;28.47;77.00;0.00;3.40;147.99
2018;09;28;19;00;27.82;76.00;0.00;1.94;338.20
